baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
msh2	1359.23191816094	1.06922938774104	0.354904288929749	3.01272602527688	0.00258912548600639	0.00506845192513422
gch2	55.9699854694584	2.58914420812636	0.477811012995799	5.41876209987886	6.00131104997702e-08	2.56968961799538e-07
cript	1009.57866540132	1.80458685954594	0.332128810304785	5.43339452512394	5.52919720150728e-08	2.38082965171948e-07
pigf	224.277108209863	0.795451473851219	0.417676606796939	1.90446738195693	0.0568493408335497	0.0831679618237525
LOC117830077	549.912690838551	1.36620761829308	0.27923107660072	4.8927491700598	9.94371035193835e-07	3.51575191523286e-06
kcng3	1.26890795392298	-1.54956894035513	1.28779303884007	-1.20327482259948	0.228869988726359	0.285567954757348
mta3	1307.66267635225	1.86223838846458	0.333079101858962	5.59097937418218	2.25792404265405e-08	1.03246063216031e-07
LOC117830519	0.156821635512157	-0.161643355070937	3.79679131579659	-0.0425736738277973	0.966041381698697	NA
trnai-uau_13	0	NA	NA	NA	NA	NA
ppm1bb	231.29980985444	-0.232101130730048	0.201111879438526	-1.15408961110622	0.248463432154904	0.306444678216266
LOC117830422	0.425875805310927	-2.30341267383104	2.25687657663611	-1.02061969080484	0.307434656648182	0.369328621582558
six3b	3.16850396900642	-1.56555813182515	0.939485055976152	-1.66640024965431	0.0956337211187916	0.132272542015187
prkcea	46.4543676073308	0.107749288114688	0.35366213545855	0.304667300543731	0.760619556664717	0.797208487270195
LOC117830290	5.54347066426782	-2.69610411045077	1.24119673275599	-2.17218112108969	0.0298420040928586	0.046594760120027
glud1b	1080.07656786371	-1.81419308726866	0.160900277424155	-11.27526388588	1.73856547319206e-29	6.30044466374923e-28
LOC117829670	46.8441196358031	-2.71232794104279	0.701760167443853	-3.86503547347578	0.000111073055316211	0.0002798071149764
sncgb	9.07739999534068	-5.52925192200499	1.16337274709787	-4.75277759067174	2.00641020055832e-06	6.77809656388002e-06
ldb3b	2.59481518793049	-3.68827263980911	1.23005279025108	-2.99846695120804	0.00271341583329026	0.00529388876526953
LOC117829695	0.9366378582059	-0.565958029503133	1.44087684427026	-0.392787233519437	0.694476634594344	0.73806576218031
usp54b	21.8900594294686	-2.18480299057833	0.446539489289226	-4.8927430674854	9.9440187936002e-07	3.51575191523286e-06
myoz1b	9.84130814143091	-3.85207375541017	1.30847835812796	-2.94393386904873	NA	NA
synpo2lb	0.626090027718934	-2.58069752582678	2.09738444936909	-1.2304360922496	0.218533844816851	0.274704160999947
LOC117830101	0.253491322588439	-1.66252517930049	3.77525448360574	-0.440374334106509	0.659666010778594	NA
sec24c	286.747007139781	-2.09321957150891	0.585034616548223	-3.57794139406513	0.000346311074576919	0.000798375986803443
LOC117829614	12.5925541672306	-3.51493174479919	0.763527110759864	-4.60354543442618	4.15358529628957e-06	1.33400679882048e-05
LOC117829881	100.961529041648	-1.13976911101886	0.225046975820822	-5.06458310253551	4.09295063713158e-07	1.53642374066839e-06
LOC117830212	2.53209054831083	2.49280941171206	1.588525622289	1.56925980716636	0.11658741356154	0.157595529800335
LOC117830211	47.5000931310825	-0.335243244290978	0.366652841851112	-0.914334231253856	0.36054124880189	0.422828035507243
LOC117830235	144.273642084491	2.69883965644032	0.34253978519203	7.87890859138401	3.30252974278534e-15	3.44044871057125e-14
polr3e	331.334803026932	1.63782568580502	0.243507061143875	6.72598847077094	1.7440437399891e-11	1.1962248075811e-10
trnal-aag_20	0.0479778271019757	0.0424786758790213	3.82033177796828	0.0111191064933141	0.991128419405053	NA
eef2k	208.382034987224	-0.696373871592335	0.251300381074809	-2.77108163789466	0.0055870417062973	0.010231146393761
trnal-uag_18	0.0523445015051448	-0.218040052785328	3.81311019513915	-0.0571816815216301	0.954400470309627	NA
LOC117830555	108.41699436747	0.696708536653856	0.316506996680621	2.20124213354085	0.0277188869906741	0.0436051548722403
LOC117830556	14.4640914927057	-6.48698267601759	1.11807539064302	-5.80191884224092	6.55602941505456e-09	3.23487935417377e-08
LOC117830568	14.1941614415484	-1.26090278887497	0.689531776173286	-1.82863623178128	0.0674541211634959	0.0969637696468611
LOC117830052	808.616919212146	1.89514631451928	0.410087965108172	4.62131658513653	3.81312365568034e-06	1.23315723937544e-05
LOC117830053	968.570387360782	-2.27567161565487	0.410764369442558	-5.54009009774422	3.02316068302792e-08	1.35271219494867e-07
timp2a	249.254339276805	0.39324286159958	0.271381413905712	1.4490412439822	0.147326064895018	0.193801601413748
sfxn2	184.604958192949	1.29592536177558	0.28943136076348	4.47748771369181	7.55265727569406e-06	2.32125819541144e-05
arl3b	621.377632044284	-2.77277433706899	0.439005185246352	-6.31604006115104	2.68350512536254e-10	1.59527300188156e-09
trim8b	165.082959990194	0.130959098669133	0.224501742888432	0.583332213746839	0.559669680741429	0.614068736800941
LOC117830621	0.173703531124656	-0.119984284106805	3.81429852941167	-0.0314564481992216	0.97490552424369	NA
LOC117830622	0.227018827315096	-0.97010469626081	3.62974459936523	-0.267265277130094	0.789264919456033	NA
LOC117830316	497.921308007433	8.75265777270875	0.648501329960364	13.496746064104	1.63436677817883e-41	1.14275886522486e-39
LOC117830317	0.324186015846634	0.98022215737629	3.82033177796828	0.256580374256811	0.79750272698683	NA
LOC117830520	0.551033129708705	-2.14308691716088	2.4806898517194	-0.863907640721585	0.387638629140726	0.449857609497803
LOC117830082	127.146416877501	2.36076127770995	0.335630107506006	7.03381855475436	2.00956420698436e-12	1.54957411263831e-11
srsf2a	452.459816198803	-1.3356237942438	0.296164934691613	-4.5097296735501	6.49102860073236e-06	2.01503294496227e-05
rnf157	98.2733739902579	0.4443987545757	0.225816292930664	1.9679658575927	0.0490719662606154	0.0729710298313386
LOC117830522	1.04782294986029	-3.40266136107692	1.63210379662382	-2.08483147218681	0.03708460083647	0.0566224929791523
LOC117830201	25.0585962333839	2.36896316034126	0.949701694678088	2.4944286965227	0.0126160071013317	0.0214060621525914
LOC117830265	3.73654918309089	-1.12053625618845	1.12506634490734	-0.995973491928371	0.319263025018092	0.381475668162198
LOC117830523	1.25866898569759	-3.81296989332091	1.67800045931113	-2.27232946937705	0.0230666181686572	0.0369168381394565
LOC117830524	1.236655100751	-4.20192495100146	1.68524318764743	-2.49336415171467	0.0126538995475188	0.0214672913682412
LOC117830525	0.693242497682503	-3.1593408633805	2.35958668584723	-1.33893824809666	0.180590776815508	0.2319135985974
LOC117830382	2.00064850957036	-4.31270980966243	1.60921944014691	-2.68000106266969	0.00736219264616079	0.0131298879052649
lrrc59	354.524288771475	0.511172467143327	0.215863298682668	2.36803787518684	0.0178827051099495	0.0293615269410062
nat9	86.6439526072043	-2.00253487937223	0.435606612475402	-4.59711772507887	4.2837560167974e-06	1.37266116440658e-05
syt15	1.7056540517435	-2.6026682653938	1.55196771415671	-1.67701186155667	0.0935401623810682	0.129656013077088
zgc:112285	2.42196050438744	-4.80750426346277	1.25964567893269	-3.81655281629373	0.000135329117287025	0.000336173365231395
timm23a	668.358913456861	1.36644061553111	0.284787751030708	4.7981017813641	1.60176383967022e-06	5.48447814496331e-06
qki2	41.168163411175	-2.99030341795087	0.468660720238062	-6.38052921617138	1.76477052963751e-10	1.0710719887943e-09
prph2a	2.61917361791155	-0.275876792335265	0.845810116679091	-0.326168707248905	0.744296715856358	0.782652040838326
LOC117830172	0.787543938604888	-2.25309299287835	1.59362545943514	-1.4138158872518	0.157415967596813	0.20546007454041
tbcc	661.467267015051	2.66011234267642	0.187843234035838	14.1613423359657	1.58929069127794e-45	1.29391121930652e-43
bicral	119.647604184417	-1.07049934443424	0.22835541863755	-4.68786486793796	2.76070205250819e-06	9.13306010218163e-06
si:dkey-21c1.4	53.6731870542226	1.72278551437222	0.499717047261112	3.44752200032918	0.00056575432820573	0.00125393228085352
LOC117829870	365.744205928713	-0.527709882194511	0.237330902105225	-2.22351947223688	0.0261807918494525	0.041357961634463
LOC117829587	22.2892665462353	-2.7745178894556	0.466645424935927	-5.94566611220189	2.75334869859507e-09	1.4300930437339e-08
LOC117830433	146.464023011855	-3.4161618319452	0.569405107253031	-5.99952790804022	1.9789201732444e-09	1.05292903488225e-08
LOC117829688	18.4445904903881	6.93030332397991	1.04779144450937	6.61420109917486	3.73563630181323e-11	2.47649977141678e-10
si:dkey-21e13.3	1.0031276294788	-4.05905427407478	1.7935215809743	-2.26317559662135	0.0236248669212865	0.0377138034729884
trnas-uga_14	0.047854765741268	0	3.82004039627781	0	1	NA
si:ch73-127m5.2	118.017996461285	-1.17480100108701	0.359832259959625	-3.26485735664397	0.00109519214959055	0.00230345952156208
kif19	793.404931620517	-2.24997778754527	0.479092913973123	-4.69632867012408	2.64879211801295e-06	8.79465572926282e-06
ttyh2	16.8896379603846	-4.30389371781299	0.678260464937485	-6.34548811305061	2.21721317949887e-10	1.33240164095619e-09
LOC117829762	5148.05711899534	1.60616134847241	0.279214052830142	5.75243735833563	8.79658675060599e-09	4.26343031237831e-08
LOC117829765	0.810597407901833	-3.76387469347652	2.43627140116261	-1.54493242898979	0.122362608454569	0.164487916854747
LOC117829763	3.71993804525801	-5.91289761219978	1.43841098387574	-4.1107150032098	3.94435805632641e-05	0.000107731185745689
LOC117829764	2.03595551155753	2.74134276715345	1.55718763637707	1.76044472940423	0.0783324309991106	0.110726417061592
sdk2b	21.2161703447078	-1.36797166218741	0.507353094215404	-2.69629115853311	0.00701163494509216	0.0125659704146005
cdc42ep4b	39.2368031761854	-1.35129015131427	0.521517760267356	-2.59107216333635	0.00956774262166826	0.0166620720346436
tekt3	3.80192489309537	-1.35711158161621	0.840489550461259	-1.61466800018088	0.106382610863478	0.145263285930929
pmp22b	101.90108675273	-1.31428300001016	0.619091383403084	-2.12292245578621	0.0337603503794055	0.052014672148921
LOC117829709	134.500247689518	1.55935215829185	0.409862746775088	3.80457158051386	0.000142049831295994	0.000351802337680972
LOC117829708	151.4080569174	0.371785822003521	0.298952855204442	1.24362693157512	0.213636899485357	0.269060712622663
LOC117830591	13.3383776668417	1.11189072285343	0.55059762682443	2.01942520033415	0.0434430444921085	0.0653859763666284
fbxw10	269.723258666207	-5.84920906644705	0.65324741250525	-8.95404858017718	3.42677927274257e-19	5.30715463523838e-18
trnag-ccc_3	0.0281657025098266	-0.0974651630793675	3.81594797701244	-0.0255415334974442	0.979623020342056	NA
LOC117829706	474.018754210872	1.85245613859993	0.423381665815405	4.37538109977489	1.21220504110712e-05	3.60943768064122e-05
ppp1r9bb	59.1324624319737	-0.577249176603724	0.394224208763646	-1.46426618094834	0.143121233751044	0.189026616459251
sgca	23.3021997602999	2.26953880963764	0.835859654475072	2.71521516499434	0.00662327233838609	0.0119313114487155
col1a1b	501.720847686591	-2.80478310367385	0.688958600699377	-4.07104737618	4.68022287858984e-05	0.000126248653685143
tmem101	272.786231499213	0.224630579581059	0.295469046829302	0.760250801197569	0.447104684048863	0.507303343542078
si:ch1073-13h15.3	1.00980646297224	-0.7037920276818	2.26107780015531	-0.311263958999314	0.755599963849977	0.792543382185261
gngt2b	0.477177595298946	-1.94559237825303	2.21531485595859	-0.878246436627248	0.379809996677274	0.441845571955263
LOC117829728	4.23560812104222	0.0559787457283714	1.4276123824367	0.0392114459198125	0.968721808131247	0.974171892753982
lsm12b	4444.76295957754	2.36798290871623	0.386392724209259	6.12843555365137	8.87473623801226e-10	4.93980577350188e-09
g6pc3	245.209917577491	0.120752006990906	0.223849481345066	0.539433936881747	0.589587469587016	0.641652761146865
tanc2b	191.903912292188	-4.29333719924271	0.425184520712216	-10.0975858482596	5.66188269375394e-24	1.34465471806806e-22
LOC117830490	0.787683235205359	0.248288288877161	1.80246521959257	0.137749281472008	0.890438569632866	0.9082809626655
trnae-cuc_43	0	NA	NA	NA	NA	NA
cntd1	115.247576470945	-7.07444264179715	1.37721187840483	-5.13678596062591	2.79476953634504e-07	1.07706104730993e-06
LOC117830489	1041.16218642478	3.34985925104387	0.267543672919208	12.5207941361239	5.74573707236108e-36	3.14007833152276e-34
wnk4a	12.4146219505208	-1.00246624496561	0.667085967916692	-1.50275420737197	0.132902438490304	0.177091512259963
vps25	420.930959272696	-0.790253487635607	0.36541043843294	-2.1626461767885	0.0305684037594163	0.0476026898056206
arhgap27	61.7377097331208	-3.1951457725293	0.604721459561968	-5.28366526771468	1.26624525426328e-07	5.16957726766286e-07
LOC117830623	0.727529291871817	0.47771548207618	1.97579193786494	0.241784305786977	0.808947300334485	0.839896238409037
mfsd13a	223.424944484025	-1.04469695976927	0.325817314953426	-3.20638870871121	0.00134412286416877	0.00277819361988707
sema4gb	5.83424596758443	-1.04999107072563	0.631859451860271	-1.66174782641034	0.0965633472830807	0.133418601357705
mrpl43	279.200283950445	0.169099079935487	0.207921601963034	0.813282883254964	0.416055888448046	0.477798011500671
twnk	134.631808602384	-0.816623579504976	0.304388319852153	-2.68283480753015	0.00730010394445713	0.0130299099836008
LOC117830059	75.4644095134085	1.1226023815965	0.311399836619621	3.60501917336513	0.00031212988362388	0.000725130824136665
LOC117830058	69.8803675328788	-2.14505979147049	0.419630396410793	-5.11178363106614	3.19131224520976e-07	1.21855229690606e-06
LOC117829774	3177.50184642012	6.60769209035295	0.224590753950931	29.4210334758332	2.95621320391792e-190	1.00397223566772e-186
dydc2	305.668739392705	-3.38919456117136	0.491326497811917	-6.8980496192753	5.27213335780822e-12	3.83872668652909e-11
scn4aa	4.49913733674512	-4.40875166496022	1.20271117707379	-3.66567780278449	0.000246684348449837	0.000584339080878635
LOC117829776	8.59620092759041	2.75600498741837	1.5059149239904	1.83011997790383	0.0672320002097908	0.0966795512332057
cd79b	1.92411739331671	-3.93244786930057	1.25603359628445	-3.13084608638925	0.00174303486094297	0.00352957135853469
LOC117830334	0.201715307801049	-1.8813482438726	3.76273087579911	-0.499995430439347	0.617078295023379	NA
plekhm1	102.195252517816	-0.276632049163204	0.243286404392253	-1.13706333016944	0.255511812010879	0.314094953561953
ifnphi4	0.0563314050196532	-0.478953352226974	3.80782577851145	-0.12578131986233	0.899905028913003	NA
LOC117829976	1676.28886932862	5.18158434395971	0.331224094181535	15.6437422125452	3.66539941630921e-55	3.94287512777913e-53
LOC117829977	74.075123034244	-0.339605464979848	0.404583364684814	-0.839395522958326	0.401247395355513	0.463501555008203
LOC117830354	35.3536797948086	-4.80313756827397	0.528354079528733	-9.09075514768078	9.83535399033271e-20	1.61030213782493e-18
trnac-gca_42	0	NA	NA	NA	NA	NA
LOC117830352	102.319597594978	1.15653887391734	0.520394051786426	2.22242908032314	0.0262543218865407	0.0414686063523176
tectb	7.5711472139928	-3.48231879035552	0.750349544955553	-4.64092876948676	3.46846680892009e-06	1.13015160976504e-05
gucy2g	2.64107723119909	-5.46963790630399	1.4055553508749	-3.89144255535677	9.96499836461785e-05	0.000253719509609147
acsl5	11404.9976824245	6.1144095676937	0.503596846350006	12.1414770803471	6.3666239230901e-34	3.12069588708497e-32
LOC117830180	45.3937184552534	-0.960212222859851	0.299253020494633	-3.20869684547451	0.00133338000513626	0.00275974602665021
LOC117830447	107.366967620835	-0.183664183412908	0.453329543103279	-0.405144968394581	0.685370953680563	0.729922214938089
LOC117830559	65.4115324711527	0.563104611788811	0.357498359322049	1.57512502394884	0.115227588983526	0.155908108873384
g6pca.2	2.96366570682441	-4.41573301447938	1.1824062286306	-3.7345312529294	0.000188065137194448	0.000455746432877025
LOC117829629	1.21404638216152	-4.24625194529538	1.54619403987077	-2.7462607123038	0.00602788406359903	0.0109465195816927
g6pca.1	0	NA	NA	NA	NA	NA
psme3	2206.64941133622	1.09140656010434	0.247611657183481	4.40773496901885	1.04457253475817e-05	3.13899922497864e-05
nbr1a	147.997531391588	-1.19767086006309	0.176383405391178	-6.79015612271987	1.12012262437612e-11	7.85043489071153e-11
tmem106a	69.5323640314114	-2.83668234854662	0.510349203610356	-5.55831640076857	2.72389278179837e-08	1.22991648816131e-07
arl4d	41.2602171656092	-8.83435022350399	0.985953994980483	-8.9602053122964	3.24074421894035e-19	5.03543871352084e-18
dusp3a	11.5497967897407	-2.40792731350159	0.695834089979121	-3.46049057983612	0.000539192098672464	0.00120086546885049
sost	8.14096949618138	-2.17528797408888	0.644252392790194	-3.37645307713631	0.000734268952898352	0.0015968972866652
meox1	23.9869440616996	-3.25319015652825	0.585171268996777	-5.55938120835214	2.70732790003408e-08	1.22336639740563e-07
LOC117830379	1.7040458657609	-1.67861908199624	1.53558705768896	-1.09314484879974	0.274330207255565	0.334495153976844
LOC117830586	0.0749409832907626	1.05234606224931	3.82033177796828	0.275459337934509	0.782963361455584	NA
etv4	62.7888249021145	-2.67425727466216	0.498916490570678	-5.3601300522323	8.31620620617535e-08	3.49357077468469e-07
LOC117829853	401.333648367987	-0.0929984107665629	0.33408817563226	-0.278364867569958	0.780732285727343	0.815051318663101
LOC117829852	2683.1118067659	1.5227336884423	0.379601111304796	4.01140471693623	6.03585370029848e-05	0.000160074018314587
thrab	9.35871759825185	-0.378464442011832	0.614156783185332	-0.616234245674079	0.537739929408948	0.59334840296305
ormdl3	25.9271889939211	-1.74105865185644	0.474372964949997	-3.67023161203961	0.000242330792804733	0.00057505788953353
wnt3	0	NA	NA	NA	NA	NA
LOC117830121	405.848645652582	0.431066346130696	0.328810394367924	1.31098758893964	0.189861956727328	0.242639947171206
psmd11b	898.990255278194	0.372275082728472	0.261766093595058	1.42216693390538	0.154977795439391	0.20257805745756
cdk5r1b	0.118305339470532	-1.25395317867845	3.790937967325	-0.330776496341163	0.740813315657087	NA
myo1d	112.163672770128	1.0442247715974	0.330322154731569	3.16123141194077	0.00157103631120391	0.00320695914702477
LOC117830360	3.34365703232137	-4.48273305225184	1.31052901701761	-3.42055230677248	0.000624941165328	0.00137575019199394
pdk2a	44.8925667409845	-2.16283436662528	0.512402519080406	-4.22096747398287	2.43256038059194e-05	6.8697146504885e-05
tbkbp1	9.02024592759672	-3.67094495347676	0.786612990038062	-4.66677387732834	3.0596572813897e-06	1.00604747649346e-05
tbx21	1.09020969630393	-3.38945006848333	1.51513300982278	-2.2370643676226	0.0252821334049852	0.0401062429892375
osbpl7	22.5719942768788	3.65548558569304	0.756730480888181	4.83063082301451	1.36101153857655e-06	4.71789549527271e-06
mrpl10	748.167138843404	2.27526821114795	0.319921757027293	7.11195209819333	1.14412975624414e-12	9.10287707335739e-12
trnac-gca_43	0.0532747826051892	1.23267496647478	3.82033177796828	0.322661757699573	0.746951417180261	NA
pnpo	161.777139905259	1.66049709129101	0.254853642104355	6.51549288281734	7.2451358799336e-11	4.62509708038833e-10
prr15lb	0.225168896058633	-2.06205009616374	3.63883517187662	-0.56667862070276	0.570932548647489	NA
cdk5rap3	341.335210265223	0.209621459485216	0.20926649014462	1.00169625504949	0.316490315953808	0.378638431944536
nfe2l1b	269.945796823793	-0.118695138181626	0.305834169482959	-0.388102932979305	0.697939861540251	0.741149967766847
cbx1b	365.830846714271	-1.36407509664793	0.157707109089214	-8.64942046383131	5.17616171585333e-18	7.25547715041162e-17
snx11	348.320353864424	-1.86630704399237	0.423793189211493	-4.4038155673639	1.06363377645328e-05	3.19264719288181e-05
skap1	49.5955660295496	-3.88022654459335	0.591597578366584	-6.55889524650651	5.42078635105265e-11	3.52774032093005e-10
LOC117829928	34.4571808841509	-3.82800698931937	0.633871555363891	-6.03908939741238	1.54986365173262e-09	8.37003829910029e-09
hoxb1b	2.69670333826568	-1.91854721983171	1.13982706989527	-1.68319148623833	0.0923380284315141	0.128191541106189
LOC117829925	11.8578958087705	-0.751438142853239	0.773264131934661	-0.971774212484401	0.331162887519561	0.393656449072579
hoxb5b	2.33027305455162	-3.85058867497645	1.36978696001357	-2.81108580193982	0.00493746170558065	0.00915730044677553
hoxb6b	1.45710149764782	-3.98852399460057	1.55534156748591	-2.56440390842747	0.010335319313016	0.0178848119106368
ttll6	410.718683457642	-3.71961782398958	0.560452343615941	-6.63681375652969	3.20536227704443e-11	2.14047970258925e-10
calcoco2	136.703226632793	-1.53645981423302	0.488031006618563	-3.148283189789	0.00164232503360178	0.00334386716545179
snf8	517.010882197928	1.49408344737964	0.321309153666727	4.6499871862641	3.31955652382841e-06	1.08490262910328e-05
msl1b	381.454286260017	-1.38582379346617	0.348295587220413	-3.97887267112912	6.92428095516955e-05	0.00018124964891791
chmp2a	762.388215425258	-1.53307217096948	0.225057012415211	-6.81192802889027	9.62992848546657e-12	6.80940778955969e-11
mrm1	212.10510627992	3.07217628091365	0.278754268498928	11.0210914346069	3.02370315322343e-28	1.01100555642167e-26
fbrs	379.119655330518	-1.41799269058259	0.358730986606535	-3.95280236033215	7.72412334329247e-05	0.000200594083910327
srcap	606.988795379765	0.0841016790550711	0.535453786739057	0.157066176648511	0.875192693802781	0.895534623585999
stx4	275.084202497717	0.37645740577501	0.27790619370207	1.35462042338859	0.175538523057302	0.226109520407523
LOC117830187	5.67512734513156	0.659620721674677	0.642174116137953	1.02716802981978	0.30434134933272	0.366130605621514
LOC117830189	243.955848390958	-6.93518009348297	1.24447990754685	-5.572753767599	2.5074385587656e-08	1.13910446889995e-07
LOC117830188	1244.11872347661	2.97797253283976	0.23078624349755	12.903596365662	4.29571599474956e-38	2.59852560669672e-36
armc7	52.8053272918419	0.745361587159351	0.469881033713677	1.5862772354705	0.112676433968725	0.152760585385714
acsf2	221.585434488278	2.75753126001696	0.472862147914014	5.83157538022772	5.49064972285499e-09	2.73302378269329e-08
chad	0.207452825444362	-1.95726390446662	3.71498796477902	-0.526856055261286	0.598293552617718	NA
tap2t	182.514333188846	-2.25305695316463	0.512454571487882	-4.39659840797791	1.0996051928528e-05	3.29147749303572e-05
slc16a5a	51.2522609913767	-2.51075816604529	0.454970967072344	-5.51850194354503	3.4190169124432e-08	1.51585768481e-07
kctd2	27.2062743172774	-2.630533541919	0.408727881355726	-6.43590433124766	1.22740327598923e-10	7.62253345874919e-10
tubgcp2	478.026494543157	-0.0211637733143209	0.369964228684229	-0.0572049178635175	0.954381960689121	0.96256087359308
adam8b	131.917780833929	-4.7241895401003	0.491800486206905	-9.60590660764982	7.54906195492075e-22	1.48562789614512e-20
LOC117830176	175.737346968026	-0.26901053223308	0.449211584257311	-0.598850389572742	0.549272656582878	0.604095997865915
LOC117829816	77.1260546564543	-0.121959893193043	0.406255594870976	-0.300204833441805	0.764020918465819	0.800346756617958
LOC117830528	2.80110753060584	-0.622773268439068	0.887728949352522	-0.70153538294915	0.482968961183205	0.541585901613601
LOC117829831	161.372149260354	1.47192808237804	0.353739367349773	4.16105250994758	3.16784230007038e-05	8.78650274175394e-05
LOC117829839	4.82045015021165	-4.99217662381921	1.28197319774562	-3.89413494182101	9.85497813786047e-05	0.000251187300601862
mapta	11.9255048011006	-4.05276403131177	0.666343087872823	-6.08209810392042	1.18619947402231e-09	6.49908276006736e-09
LOC117829819	642.092316346815	1.10136221895536	0.494083901186709	2.22909958472653	0.0258072795490786	0.0408276074213247
LOC117830529	21.5110799924288	-4.44142962473147	0.739639952522591	-6.00485359070136	1.9150463334758e-09	1.02145830122774e-08
LOC117830530	12.630287280761	-4.28062799682501	0.961649865811074	-4.45133738277459	8.53371439098256e-06	2.60025624476837e-05
LOC117829822	92.0097278696277	-1.86467503872379	0.395585342176531	-4.71371115133905	2.43245412039765e-06	8.13315496543084e-06
LOC117829841	1.33224344288254	-1.56099252885822	1.34196461694201	-1.16321437178822	0.244742536936973	0.302530383246811
grnb	286.647513942973	1.29183665199654	0.401424410315039	3.21813177973583	0.0012902852216927	0.00267777831299002
LOC117829820	3.85292609012244	-2.78035883576773	1.06097411883993	-2.62057178058949	0.00877824479953983	0.015404533374139
arf2b	2552.02254619057	0.295794498296923	0.319607913354824	0.925491785206633	0.354710154809805	0.417100683103007
LOC117830531	20.0798519890527	2.63457960075526	0.454015701585746	5.80283807708286	6.52017509399737e-09	3.21785597902428e-08
LOC117829817	6.47351712645848	-2.42065790595448	0.811125011787676	-2.98432161599786	0.00284207865719852	0.00552631571385411
LOC117829829	6.01978898377421	0.400357237730739	0.710963882152929	0.563118954113932	0.573353885614965	0.626582479973606
LOC117830534	88.879372597222	-3.5740961971558	0.502408446050697	-7.11392538332277	1.12788144829783e-12	8.9766071879425e-12
ccr10	6.08209351305912	-2.49059387739986	0.821537006408884	-3.03162713057417	0.00243239467399227	0.00478765677966701
LOC117829832	10.0857198029875	-0.252904389255724	0.717927768098566	-0.352269964324603	0.724635811260727	0.765191984235831
LOC117829826	8.93710938771899	-1.4125567211224	0.601293029890845	-2.34919856193715	0.01881387083657	0.0307080090214747
LOC117829825	2.25809523820921	-1.93043417712834	1.51074336086854	-1.27780417715588	0.201318481190516	0.255209526653982
LOC117829830	6.31805450127537	-1.80015478921479	0.906246728233021	-1.98638486974148	0.0469906053551196	0.0702053582897976
LOC117829833	9.11769692771841	-3.10653307005418	1.21983169189494	-2.54668991689203	0.0108750018295549	0.0187281832110445
LOC117829835	57.5559902883635	-0.201814026268573	1.40363968050803	-0.143779083101676	0.885674920505706	0.904275463201432
LOC117829836	26.5853575744648	1.26670753347764	0.475799779944288	2.66227011207521	0.00776155667699191	0.0137749523614878
LOC117829824	25.8151414949018	0.232790316474664	0.386469006837795	0.602351837678845	0.54693996193759	0.601935267586794
LOC117829823	259.770511361441	1.87163794803001	0.353707075042606	5.29149140656732	1.2132289217813e-07	4.96677994790887e-07
st6galnac	251.392002023574	0.792650293791738	0.378834938758319	2.0923368271938	0.0364083955492901	0.0557081024260329
cep131	416.049840589827	-3.95739477996168	0.569969871819935	-6.9431648506711	3.83411558179674e-12	2.84305769575964e-11
LOC117829840	0.371189585214946	2.05234369335874	3.17734539132445	0.645930309925558	0.518324489195197	0.575280435533875
rnf213b	97.592520100308	-3.97242463127896	0.486708187113504	-8.1618200319128	3.30013659526932e-16	3.86093244484928e-15
LOC117830535	93.6890119647963	1.53149443868883	1.28416069876151	1.19260341806587	0.233024726578568	0.290017127359074
nploc4	472.021001437073	-0.497240342833694	0.276625643611342	-1.79752078058358	0.0722529821400192	0.10306433123813
pde6gb	0.105034442859363	-0.923858963780633	3.80208467916077	-0.242987477066017	0.808015098629589	NA
oxld1	80.5127923805056	0.853374955569707	0.266098032119634	3.20699461312078	0.00134129507464652	0.00277419591174279
gprc5c	8.817293728556	-2.98984774225808	0.835946030076342	-3.57660379341121	0.000348087143857343	0.000801804826986384
LOC117829723	292.038383940678	-1.95105894415571	0.587954959551565	-3.31838164209686	0.000905406845067777	0.00193267818333449
gpr142	1.54353371678403	-1.25105294917044	1.20448230907502	-1.03866444508528	0.29896082241338	0.360460294732124
map2k6	18.4198535479974	-0.758520528385933	0.45144796294519	-1.68019481899406	0.0929194170623545	0.128870736936197
LOC117829727	20.3764022647952	-0.744471382758486	0.425115274320715	-1.75122238067796	0.0799076117687761	0.112785350268902
kcnj2a	7.02484188438606	-2.71427353298555	0.701923695801339	-3.86690682936248	0.000110224514650897	0.000278141108883959
kcnj16	0.568264590200507	-0.73410767823333	1.84767427995462	-0.397314443458811	0.691135597765961	0.735007898617258
LOC117830248	2.09253137221248	-1.61217393072748	2.00722333121034	-0.803186125659148	0.421867163526576	0.483187901258301
exoc7	400.413489117594	-0.460235986640063	0.41526089658453	-1.10830562286372	0.267729847936177	0.327353889573972
tvp23b	104.471605105924	-2.18218916876752	0.405861677076167	-5.37668198803108	7.58710073532758e-08	3.20540511428723e-07
trim16	179.313282567756	3.82153975646785	0.538072251749157	7.10227993367963	1.22715343365205e-12	9.71789426322789e-12
fads6	27.2601546112674	-1.28724889863829	0.548513608920495	-2.34679482460183	0.0189356787746518	0.030889311387545
abca5	118.1147905289	-0.16667069465448	0.481592193771305	-0.346082633419152	0.729280614454898	0.769379073730198
LOC117830322	2.73107150046671	-0.153179368428225	0.859878667577455	-0.178140677521142	0.858612496866948	0.882100038375884
LOC117830395	285.927491819225	-2.5045689743233	0.495530081031871	-5.05432277513384	4.31920614414541e-07	1.61727024200297e-06
