Symbol	GOs
dgkh	GO:0004143,GO:0004143,GO:0005515,GO:0007205,GO:0035556,GO:0046339,GO:0046834
LOC117820718	NA
akap11	GO:0005737,GO:0008104,GO:0051018
tnfsf11	GO:0005164,GO:0006955,GO:0016020
epsti1	GO:0043130
idh1	GO:0000287,GO:0004450,GO:0004450,GO:0005739,GO:0005777,GO:0005829,GO:0006102,GO:0006102,GO:0051287
kcnh3	GO:0005249,GO:0005249,GO:0016020,GO:0042391,GO:0071805
armc8	GO:0005515,GO:0034657,GO:0043161
dnajb11	GO:0005783,GO:0006457,GO:0051082,GO:0051082,GO:0051604,GO:0051787
tbccd1	GO:0031616,GO:0051661,GO:0051684
LOC117820309	GO:0002088,GO:0005212,GO:0007601
lcmt2	GO:0005515,GO:0008175,GO:0030488,GO:0031591
rab5b	GO:0003924,GO:0005525
dbr1	GO:0000398,GO:0005634,GO:0008419
LOC117820415	NA
satb2	GO:0000978,GO:0000981,GO:0006338,GO:0006357
LOC117820593	NA
plcl1	GO:0004435,GO:0006629,GO:0035556,GO:0035556
LOC117819701	GO:0002088,GO:0005212,GO:0007601
LOC117819702	GO:0002088,GO:0005212,GO:0007601
LOC117819711	GO:0002088,GO:0005212,GO:0007601
si:dkey-57a22.15	GO:0002088,GO:0005212,GO:0007601
LOC117819809	GO:0002088,GO:0005212,GO:0007601
LOC117820255	GO:0002088,GO:0005212,GO:0007601
LOC117819947	GO:0002088,GO:0005212,GO:0007601
LOC117819942	GO:0002088,GO:0005212,GO:0007601
LOC117819941	GO:0002088,GO:0005212,GO:0007601
LOC117819946	GO:0002088,GO:0005212,GO:0007601
LOC117819948	GO:0002088,GO:0005212,GO:0007601
LOC117819950	GO:0002088,GO:0005212,GO:0007601
LOC117819945	GO:0002088,GO:0005212,GO:0007601
LOC117819943	GO:0002088,GO:0005212,GO:0007601
LOC117819949	GO:0002088,GO:0005212,GO:0007601
LOC117820416	GO:0002088,GO:0005212,GO:0007601
LOC117820588	GO:0002088,GO:0005212,GO:0007601
LOC117820407	GO:0002088,GO:0005212,GO:0007601
LOC117820656	GO:0004143,GO:0004143,GO:0005509,GO:0005886,GO:0007205,GO:0035556,GO:0046339,GO:0046834
LOC117820657	NA
etv5a	GO:0000981,GO:0005634,GO:0005634,GO:0006357,GO:0030154,GO:0043565
LOC117820685	NA
rbm44	GO:0003723
LOC117820070	NA
itgb5	GO:0005178,GO:0005925,GO:0007160,GO:0007229,GO:0008305,GO:0009986,GO:0016477,GO:0033627
tnfaip6	GO:0005540,GO:0005615,GO:0007155,GO:0050728
rif1	GO:0000723,GO:0005634
LOC117820496	NA
LOC117820350	GO:0005829,GO:0005886
cd28	GO:0009897,GO:0042129,GO:0050852
LOC117819768	NA
LOC117819767	NA
LOC117820538	GO:0001594,GO:0007186,GO:0016020
LOC117820539	GO:0001594,GO:0007186,GO:0016020
LOC117820354	GO:0001594,GO:0007186,GO:0016020
LOC117819814	NA
LOC117820592	GO:0001594,GO:0007186,GO:0016020
LOC117820356	GO:0001594,GO:0007166,GO:0007186,GO:0016020
LOC117820357	GO:0001594,GO:0007186,GO:0016020
LOC117820359	NA
LOC117820770	GO:0005484,GO:0005886,GO:0006906,GO:0016192,GO:0019905,GO:0031201,GO:0035493
LOC117820360	NA
LOC117819853	NA
LOC117822083	NA
LOC117822131	NA
ajap1	GO:0005886,GO:0005912,GO:0008013,GO:0009898,GO:0044291
LOC117822056	NA
LOC117822055	GO:0003713,GO:0003714,GO:0004674,GO:0004713,GO:0005524,GO:0005634,GO:0005737,GO:0007224,GO:0016605,GO:0018105,GO:0018107,GO:0042771,GO:0045944,GO:0046332
LOC117822063	NA
LOC117822120	NA
LOC117821753	NA
LOC117822143	NA
LOC117821888	NA
LOC117822070	NA
nphp4	GO:0005856,GO:0035869,GO:0036064,GO:0090090,GO:0097546,GO:0097730,GO:1904491
dffb	GO:0004520,GO:0005634,GO:0005737,GO:0006309,GO:0006309,GO:0006915
c11h1orf174	NA
b3gnt7l	GO:0006486,GO:0006486,GO:0016020,GO:0016020,GO:0016758,GO:0016758
cep104	GO:0005929
lrrc47	GO:0003723,GO:0004826,GO:0004826,GO:0005515,GO:0006432
LOC117822079	GO:0030246
LOC117822108	GO:0030246
LOC117822109	GO:0030246
LOC117822110	GO:0030246
LOC117821481	GO:0005524,GO:0007018,GO:0007018,GO:0008569,GO:0008569,GO:0016887,GO:0030286,GO:0030286,GO:0045505,GO:0051959
LOC117821886	NA
LOC117821750	GO:0030246
casp9	GO:0005737,GO:0006508,GO:0006508,GO:0006915,GO:0006919,GO:0008630,GO:0042981,GO:0097199,GO:0097200
LOC117821974	NA
LOC117821872	GO:0038023
soga1	GO:0005615,GO:0010506
LOC117821765	GO:0005829,GO:0015248,GO:0015485,GO:0016020,GO:0043231
bsna	GO:0030424,GO:0035418,GO:0046872,GO:0048788,GO:0098882,GO:0098978,GO:0098982,GO:1904071
LOC117821124	NA
LOC117821730	NA
LOC117821375	GO:0005524,GO:0005634,GO:0016887,GO:0140658
tmem115	GO:0005794,GO:0006890,GO:0006890,GO:0016020,GO:0016020
rhoab	GO:0003924,GO:0003924,GO:0005525,GO:0005525,GO:0007264,GO:0016477,GO:0032154,GO:0043149,GO:0043197
sema3h	GO:0001755,GO:0005615,GO:0008045,GO:0030215,GO:0038191,GO:0045499,GO:0048843,GO:0050919,GO:0071526,GO:2001224
trnam-cau_2	NA
trnar-ccu_1	NA
trnam-cau_3	NA
trnar-ccu_2	NA
trnam-cau_4	NA
trnar-ccu_3	NA
trnam-cau_5	NA
trnar-ccu_4	NA
borcs6	GO:0032418,GO:0099078
si:dkey-72l14.3	GO:0004415,GO:0004415,GO:0005975,GO:0005975,GO:0030214
LOC117820919	NA
xpc	GO:0000111,GO:0003684,GO:0003697,GO:0005634,GO:0005737,GO:0006289,GO:0006298,GO:0071942
arih2	GO:0000151,GO:0000209,GO:0005737,GO:0006511,GO:0008270,GO:0031624,GO:0032436,GO:0061630
LOC117821208	GO:0003677,GO:0046983
impdh2	GO:0003938,GO:0003938,GO:0005737,GO:0006183
LOC117821924	NA
LOC117821923	NA
dalrd3	GO:0000049,GO:0004814,GO:0005524,GO:0006420,GO:0106217
celsr3	GO:0004930,GO:0005509,GO:0005886,GO:0007156,GO:0007166,GO:0007186
LOC117821171	NA
wdr6	GO:0005515,GO:0005737,GO:0030488
LOC117821172	NA
LOC117821170	GO:0008271,GO:0008272,GO:0015106,GO:0015108,GO:0016020,GO:0016020,GO:0019531,GO:0055085,GO:0055085
slc26a6	GO:0008271,GO:0008272,GO:0015106,GO:0015108,GO:0016020,GO:0016020,GO:0019531,GO:0055085,GO:0055085
mgll	GO:0016020,GO:0016298
prkar2aa	GO:0001932,GO:0005952,GO:0008603
hyal3	GO:0001669,GO:0004415,GO:0004415,GO:0005975,GO:0005975,GO:0030214
LOC117822191	NA
LOC117822193	NA
LOC117822192	NA
LOC117822190	NA
LOC117822102	GO:0005737,GO:0006473,GO:0008080,GO:1905502
amt	GO:0004047,GO:0005515,GO:0005739,GO:0006546
ifrd2	NA
zgc:136971	GO:0004252,GO:0006508
LOC117821644	NA
LOC117821108	NA
LOC117822127	NA
LOC117822025	NA
LOC117821909	NA
sema3b	GO:0001755,GO:0005615,GO:0007411,GO:0030215,GO:0030335,GO:0045499,GO:0048843,GO:0050919,GO:0071526
LOC117821729	NA
LOC117822021	NA
sema3bl	GO:0001755,GO:0005615,GO:0007411,GO:0030215,GO:0030335,GO:0045499,GO:0048843,GO:0050919,GO:0071526
LOC117822149	NA
LOC117822106	NA
LOC117822148	GO:0005515
LOC117821376	GO:0005515
slc35c2	GO:0005793,GO:0005794,GO:0005801,GO:0015297,GO:0015786
taf13	GO:0005669,GO:0006366,GO:0006366,GO:0046982
tnnc2	GO:0005509,GO:0016460
LOC117820978	GO:0005509,GO:0005509,GO:0030234
LOC117820980	NA
LOC117822048	NA
dpm1	GO:0004582,GO:0004582,GO:0005789,GO:0006506,GO:0019348,GO:0035269
adnpb	GO:0003677,GO:0005634,GO:0010468
pard6b	GO:0005080,GO:0005634,GO:0005938,GO:0007098,GO:0007163,GO:0016324,GO:0060341
arfgef2	GO:0005085,GO:0032012
bcl2l1	GO:0005741,GO:0008630,GO:0042803,GO:0046982,GO:0097192,GO:2001243
LOC117822139	GO:0005751,GO:0005751,GO:0006123,GO:0006123
LOC117821834	NA
wu:fa11c10	NA
nsfl1c	GO:0000045,GO:0005634,GO:0005829,GO:0007030,GO:0031468,GO:0043130,GO:0043161,GO:0061025
fkbp1ab	GO:0003755
sdcbp2	GO:0005515,GO:0005737,GO:0005886
snphb	GO:0005739,GO:0005881,GO:0030182
lamb2l	GO:0005201,GO:0016477,GO:0034446,GO:0043256,GO:0070831
lamb2	GO:0005178,GO:0005201,GO:0016477,GO:0034446,GO:0043256,GO:0070831
LOC117822114	GO:0005737,GO:0007165,GO:0043087
usp19	GO:0004843,GO:0016579
si:dkey-32e6.3	NA
LOC117820905	NA
klhdc8b	GO:0005515
LOC117821125	GO:0016020
LOC117821848	NA
si:dkey-8e10.3	GO:0004674,GO:0005524,GO:0018105,GO:0018107
trnam-cau_6	NA
trnar-ccu_5	NA
LOC117821982	NA
pim1	GO:0004674,GO:0004674,GO:0005524,GO:0005737,GO:0043066,GO:0046777
gss	GO:0004363,GO:0004363,GO:0005524,GO:0005524,GO:0005829,GO:0006750,GO:0006750,GO:0043295
zgc:103759	GO:0005634,GO:0006402,GO:0016077,GO:0030515,GO:1990174
arhgap4b	GO:0005515,GO:0005737,GO:0007165,GO:0030336
LOC117820921	NA
zgc:158296	GO:0005901,GO:0060090,GO:0070836,GO:0070836
fam50a	GO:0005634,GO:0006325
si:ch211-207e14.4	GO:0005515,GO:0030368
sars1	GO:0000049,GO:0004828,GO:0004828,GO:0005524,GO:0005524,GO:0005829,GO:0006434,GO:0006434
LOC117821873	NA
tmem106c	NA
tns2a	GO:0004725,GO:0005515,GO:0035335
LOC117822178	NA
mad2l2	GO:0016035
tmem82	NA
spen	GO:0000381,GO:0003729,GO:0005634
epha2b	GO:0005005,GO:0005515,GO:0005524,GO:0005886,GO:0006468,GO:0007169,GO:0007411,GO:0043005
fam131c	NA
clcnk	GO:0005247,GO:0005247,GO:0006821,GO:0006821,GO:0016020,GO:0055085
hspb7	GO:0005634,GO:0005737,GO:0007507
zbtb17	GO:0000978,GO:0000981,GO:0005515,GO:0006357
ddost	GO:0005789,GO:0005789,GO:0008250,GO:0018279,GO:0018279
plekhm2	GO:0007030,GO:0010008,GO:0019894,GO:0032418,GO:0032880,GO:1903527
ano11	GO:0005254,GO:0005886,GO:0046983,GO:1902476
arhgef19	GO:0005085,GO:0005085,GO:0005515,GO:0032956,GO:0090630
LOC117821676	NA
ttll10	GO:0036211
LOC117822062	NA
mib2	GO:0004842,GO:0004842,GO:0005515,GO:0005737,GO:0008270,GO:0016567,GO:0016567
ubiad1	GO:0000139,GO:0004659,GO:0004659,GO:0005783,GO:0009234,GO:0032194,GO:0042371
mmp23ba	GO:0004222,GO:0004222,GO:0006508,GO:0008270,GO:0030198,GO:0030574,GO:0031012
cdk11b	GO:0004693,GO:0005524,GO:0005634,GO:0006468,GO:0006468,GO:0007346
szrd1	NA
atp13a2	GO:0005524,GO:0006874,GO:0010821,GO:0015662,GO:0016020,GO:0016020,GO:0016243,GO:0016887,GO:0019829,GO:0061909
LOC117822071	GO:0006099,GO:0009055,GO:0009060,GO:0022904,GO:0031966,GO:0051537
LOC117821216	GO:0005524,GO:0005739,GO:0007005,GO:0008270,GO:0016887
tmem240a	NA
otud3	GO:0004843,GO:0016579
bcas2	GO:0000974,GO:0006397,GO:0006397,GO:0071011,GO:0071013
trim33	GO:0005515,GO:0008270
slc66a1	NA
nr1h5	GO:0000122,GO:0000978,GO:0004879,GO:0008270,GO:0030154,GO:0038183,GO:0045944,GO:0050728
brpf3b	GO:0005515,GO:0006357,GO:0070776
mapk13	GO:0004707,GO:0005524,GO:0005634,GO:0005737,GO:0006468,GO:0035556
LOC117822018	NA
tafa5l	NA
mtor	GO:0004674,GO:0004674,GO:0005515,GO:0005634,GO:0006468,GO:0016242,GO:0031929,GO:0031931,GO:0031932,GO:0044877
angptl7	GO:0005615,GO:0062023
agrn	GO:0005509,GO:0007213,GO:0007275,GO:0030154,GO:0043113,GO:0043236
ptpn11b	GO:0004725,GO:0006470
LOC117821584	NA
LOC117821769	GO:0016567,GO:0061630
LOC117821756	NA
dennd2c	NA
ampd1	GO:0003876,GO:0003876,GO:0005829,GO:0032264,GO:0032264,GO:0046033
rassf11	GO:0007165
csde1	GO:0003676
sike1	NA
LOC117821889	NA
htr6	GO:0004993,GO:0007187,GO:0007268,GO:0016020,GO:0030425,GO:0030594
tmco4	NA
vwa1	GO:0005515
LOC117821916	NA
LOC117821915	NA
LOC117821919	NA
LOC117821918	NA
LOC117821917	NA
LOC117821913	GO:0005096,GO:0005096,GO:0051056,GO:0090630
prex1	GO:0005085,GO:0005515,GO:0035556
LOC117821490	GO:0005249,GO:0005249,GO:0006813,GO:0006813,GO:0016020,GO:0016020,GO:0055085
LOC117820912	GO:0004888,GO:0004888,GO:0007165,GO:0007268,GO:0022848,GO:0034220,GO:0034220,GO:0042391,GO:0043005,GO:0045202,GO:0045211,GO:0050877
LOC117822111	NA
zgpat	GO:0000978,GO:0000981,GO:0005634,GO:0006357,GO:0045892,GO:0046872
tti1	GO:0005737,GO:0006338,GO:0070209
LOC117820875	NA
ctnnbl1	GO:0005681
trnam-cau_7	NA
trnam-cau_8	NA
trnar-ccu_6	NA
trnam-cau_9	NA
trnar-ccu_7	NA
trnam-cau_10	NA
trnar-ccu_8	NA
trnam-cau_11	NA
trnar-ccu_9	NA
trnar-ccu_10	NA
trnar-ccu_11	NA
trnam-cau_12	NA
trnar-ccu_12	NA
trnam-cau_13	NA
trnar-ccu_13	NA
trnar-ccu_14	NA
trnar-ccu_15	NA
trnam-cau_14	NA
trnar-ccu_16	NA
trnar-ccu_17	NA
trnar-ccu_18	NA
trnar-ccu_19	NA
LOC117822129	GO:0003810,GO:0003810,GO:0018149,GO:0018149
e2f1	GO:0000082,GO:0000978,GO:0000981,GO:0006357,GO:0035189,GO:0046983
znf341	NA
itchb	GO:0005515,GO:0006511,GO:0035519,GO:0061630,GO:0070534,GO:0070936
calcrl2	GO:0001525,GO:0001605,GO:0001635,GO:0004948,GO:0005886,GO:0007166,GO:0007189
trnaq-uug_1	NA
LOC117821952	GO:0000122,GO:0004879,GO:0004879,GO:0005634,GO:0008270,GO:0030154,GO:0045944,GO:0070644
hdac7a	GO:0000118,GO:0000122,GO:0004407,GO:0004407,GO:0006325,GO:0016575,GO:0016575
LOC117821052	GO:0000977,GO:0000981,GO:0000981,GO:0006357,GO:0032502,GO:0046983
LOC117821051	GO:0005515,GO:0008270
chchd6a	GO:0005739,GO:0005739,GO:0061617,GO:0061617
LOC117821529	GO:0002116,GO:0005515,GO:0007162,GO:0008360,GO:0017154,GO:0017154,GO:0030334,GO:0043087,GO:0050772,GO:1902287
LOC117821693	NA
LOC117821692	GO:0046983
LOC117822130	NA
LOC117821694	GO:0008146,GO:0008146,GO:0016020,GO:0016020,GO:0016051,GO:0030166
LOC117821275	GO:0005886,GO:0006812,GO:0008324,GO:0008324
LOC117821965	NA
LOC117821126	GO:0000978,GO:0000981,GO:0006357
LOC117821951	GO:0005544,GO:0005886,GO:0071277
LOC117821950	NA
LOC117821740	GO:0005886,GO:0007605,GO:0045211,GO:0050811,GO:0060077,GO:0097112
si:ch211-220i18.4	GO:0000245,GO:0004672,GO:0005524,GO:0006468,GO:0050684
plxnb1a	GO:0002116,GO:0005515,GO:0007162,GO:0008360,GO:0017154,GO:0017154,GO:0030334,GO:0043087,GO:0048675,GO:0050772,GO:1902287
zgc:171775	GO:0004707,GO:0005524,GO:0005634,GO:0005737,GO:0006468,GO:0035556
LOC117822053	GO:0005615,GO:0030280,GO:0031424,GO:0045095,GO:0045095,GO:0045109
LOC117822095	GO:0005615,GO:0030280,GO:0031424,GO:0045095,GO:0045095,GO:0045109
LOC117821758	NA
LOC117821757	NA
LOC117821153	GO:0005615,GO:0030280,GO:0031424,GO:0045095,GO:0045095,GO:0045109
LOC117821396	GO:0005198,GO:0005198,GO:0045095,GO:0045104
LOC117821397	GO:0005198,GO:0005198,GO:0045095,GO:0045104
efhd2	GO:0005509,GO:0005509
si:ch211-218o21.4	GO:0001725,GO:0030041,GO:0032956,GO:0043005,GO:0045202,GO:0051017
LOC117821707	GO:0005509,GO:0016460
LOC117821708	NA
LOC117821725	GO:0005515,GO:0005615
LOC117821087	GO:0004623,GO:0005737,GO:0008970,GO:0016410,GO:0070292
dedd	GO:0003677,GO:0005515,GO:0005730,GO:0006915,GO:0008625,GO:0042981
LOC117821060	GO:0004033,GO:0005249,GO:0005737,GO:0006813,GO:0008076,GO:0015459,GO:0016020,GO:0031234,GO:0044224,GO:0044325,GO:0055085,GO:0098900,GO:1901379
LOC117820971	GO:0000978,GO:0000981,GO:0000981,GO:0006357,GO:0048856
trnar-ccu_20	NA
mfn2	GO:0003924,GO:0003924,GO:0005525,GO:0005741,GO:0005741,GO:0008053,GO:0008053,GO:0051646
LOC117821552	NA
asxl1	GO:0003677,GO:0003682,GO:0009887,GO:0035517,GO:0042975,GO:0045944
myt1a	GO:0000978,GO:0000981,GO:0005634,GO:0005634,GO:0006357,GO:0008270
LOC117822072	GO:0005783,GO:0016020,GO:0017147,GO:0018345,GO:0030258,GO:0060070,GO:0061355,GO:1990698
si:dkey-16n15.6	GO:0005215,GO:0006810
LOC117821288	GO:0005515,GO:0005634,GO:0005634,GO:0008270,GO:0034968,GO:0034968,GO:0046974,GO:0046974
gpr173	GO:0004930,GO:0004930,GO:0005886,GO:0007186
foxp3b	GO:0000978,GO:0001227,GO:0005634,GO:0006357
trappc6b	GO:0005801,GO:0005802,GO:0006888,GO:0030008,GO:0043087,GO:0043087
LOC117821844	GO:0005576,GO:0005576,GO:0030250,GO:0030250
lactbl1a	NA
ephb2a	GO:0005005,GO:0005515,GO:0005524,GO:0005886,GO:0006468,GO:0007169,GO:0007411,GO:0021952,GO:0043005
lrrc38a	GO:0005249,GO:0008076,GO:0044325,GO:0099104
LOC117821363	NA
vps13d	GO:0005515,GO:0006623,GO:0007005,GO:0019898,GO:0045053
igsf21b	GO:0005912,GO:0007156,GO:0007157
arhgef10lb	GO:0005085,GO:0005085,GO:0005515,GO:0005829,GO:0030036,GO:0032933,GO:0051496
nppa	GO:0003085,GO:0005179,GO:0005179,GO:0005576,GO:0005615,GO:0005634,GO:0005737,GO:0006182,GO:0007168,GO:0007218,GO:0019934,GO:0051427
nppb	GO:0003085,GO:0005179,GO:0005179,GO:0005576,GO:0005615,GO:0005634,GO:0005737,GO:0006182,GO:0007168,GO:0007218,GO:0019934,GO:0051427
nppal	GO:0005179,GO:0005179,GO:0005576,GO:0051427
clcn6	GO:0005247,GO:0005765,GO:0006821,GO:0043231,GO:0055085
mthfr	GO:0004489,GO:0004489,GO:0005829,GO:0009086,GO:0035999,GO:0071949
icmt	GO:0004671,GO:0004671,GO:0005783,GO:0005783,GO:0006481,GO:0006481,GO:0016020
rtel1	GO:0003677,GO:0003678,GO:0003678,GO:0005524,GO:0005524,GO:0005634,GO:0005634,GO:0006260,GO:0006281,GO:0006310,GO:0010569,GO:0016818,GO:0032508,GO:0045910,GO:0070182,GO:0090657,GO:1904430
ndufb11	GO:0005747
tbc1d25	GO:0005096,GO:0005776,GO:0090630,GO:1901096
ccdc22	GO:0097602,GO:2000060
LOC117821984	GO:0006812,GO:0015267,GO:0046930,GO:0046931,GO:0051715
LOC117821660	GO:0006868,GO:0015186,GO:0015187,GO:0015816,GO:0032329,GO:0089709
LOC117821799	GO:0015149,GO:0015749,GO:0016323,GO:0016324,GO:0032868
LOC117821800	GO:0002181,GO:0003723,GO:0003735,GO:0003735,GO:0005840,GO:0005840
rcc2	NA
LOC117821295	GO:0001653,GO:0004383,GO:0004383,GO:0006182,GO:0006182,GO:0007168,GO:0035556
phc2a	GO:0005515,GO:0005634,GO:0008270,GO:0035102
LOC117821299	NA
kiaa2013	NA
plod1a	GO:0005506,GO:0005783,GO:0008475,GO:0008475,GO:0017185,GO:0031418
tpx2	GO:0005819,GO:0005874,GO:0032147,GO:0060236
LOC117821403	GO:0003924,GO:0003924,GO:0005525,GO:0005525,GO:0007264,GO:0016477,GO:0032154,GO:0043149,GO:0043197
tpk2	GO:0044715
gmeb2	GO:0000978,GO:0001228,GO:0005634,GO:0045944
pdyn	GO:0005886,GO:0007218,GO:0007218,GO:0007268,GO:0007600,GO:0030425,GO:0031628,GO:0043025,GO:0043679
LOC117821970	NA
stk35	GO:0004674,GO:0005524,GO:0005737,GO:0005776,GO:0006914,GO:0010508,GO:0018105,GO:0046777,GO:0048675,GO:1905037
LOC117821752	NA
LOC117821535	GO:0005739,GO:0016020,GO:0043065
LOC117821534	GO:0004674,GO:0004674,GO:0005524,GO:0018105,GO:0035556
LOC117821966	GO:0005654,GO:0005829
igf3	GO:0005179,GO:0005576
lrif1	GO:0006355,GO:0042974
renbp	GO:0005975,GO:0006044,GO:0006051,GO:0030414,GO:0050121
LOC117822066	NA
pex10	GO:0005778,GO:0008270,GO:0016558
plch2a	GO:0004435,GO:0004435,GO:0005509,GO:0006629,GO:0048015
si:ch211-251b21.1	GO:0004971,GO:0005886,GO:0006811,GO:0032281,GO:0035249,GO:0043197,GO:0045211,GO:0050804,GO:1904315
skia	GO:0000978,GO:0000981,GO:0005634,GO:0030514,GO:0046332,GO:0046332
LOC117821494	NA
LOC117821493	NA
prkcz	GO:0004674,GO:0005515,GO:0005524,GO:0006468
LOC117820977	GO:0002720,GO:0005515,GO:0009897,GO:0046642,GO:0050731,GO:0050829,GO:0050830,GO:2000406
LOC117821933	GO:0002720,GO:0005515,GO:0009897,GO:0046642,GO:0050731,GO:0050829,GO:0050830,GO:2000406
LOC117821935	NA
LOC117821934	GO:0002720,GO:0005515,GO:0009897,GO:0046642,GO:0050731,GO:0050829,GO:0050830,GO:2000406
trnaa-ugc_2	NA
LOC117821992	NA
dnase1l1	GO:0004536,GO:0005634,GO:0006308,GO:0006308
rpl10	GO:0000027,GO:0003735,GO:0003735,GO:0005840,GO:0005840,GO:0006412,GO:0006412,GO:0022625
LOC117822184	NA
LOC117822183	NA
LOC117821806	NA
flna	GO:0030036,GO:0051015
LOC117821525	NA
emd	NA
si:dkey-93l1.9	GO:0007155,GO:0007155,GO:0016020,GO:0016020,GO:0042246,GO:0042246
mrpl49	GO:0003735,GO:0003735,GO:0005762,GO:0005840,GO:0005840,GO:0006412,GO:0006412
haus7	GO:0007098,GO:0051011,GO:0051225,GO:0070652
las1l	GO:0000460,GO:0000470,GO:0004519,GO:0004519,GO:0030687,GO:0090730,GO:0090730
crebzf	GO:0000977,GO:0000981,GO:0005634,GO:0006990
atp2b3b	GO:0005388,GO:0005388,GO:0005524,GO:0016020,GO:0016887,GO:0030165,GO:0043231,GO:0051480,GO:0070588
ccnq	GO:0005634,GO:0006357,GO:0016538
cfap126	GO:0036064,GO:0044782
LOC117820981	GO:0006487,GO:0008375
ap4b1	GO:0006886,GO:0016192,GO:0016192,GO:0030117,GO:0030131
LOC117821464	GO:0004756,GO:0005524,GO:0005524,GO:0005737,GO:0016260
ikbkg	GO:0005634,GO:0005737,GO:0008385,GO:0043123,GO:0070530,GO:0070530
tmed4	GO:0005783,GO:0005793,GO:0005794,GO:0006886,GO:0006888,GO:0007030,GO:0030134,GO:0043123
plpbp	GO:0005622,GO:0030170,GO:0030170
snrpg	GO:0000387,GO:0000398,GO:0003723,GO:0003723,GO:0005682,GO:0005685,GO:0005686,GO:0005687,GO:0005689,GO:0034719,GO:0043186,GO:0071004,GO:0071011,GO:0071013,GO:0097526
si:ch211-148l7.4	NA
tbc1d22b	GO:0005096,GO:0090630
LOC117822147	NA
myt1b	GO:0000978,GO:0000981,GO:0005634,GO:0005634,GO:0006357,GO:0008270
LOC117822118	GO:0004719,GO:0005737,GO:0036211
kif3b	GO:0003777,GO:0003777,GO:0005524,GO:0007018,GO:0007018,GO:0008017
pofut1	GO:0005783,GO:0007219,GO:0007219,GO:0008593,GO:0036066,GO:0036066,GO:0046922,GO:0046922
plagl2	GO:0000977,GO:0000981,GO:0005634,GO:0006357
tm9sf4	GO:0016020,GO:0016020,GO:0072657
hck	GO:0004715,GO:0005102,GO:0005524,GO:0006468,GO:0007169,GO:0030154,GO:0031234,GO:0045087
rbbp8l	NA
gata5	GO:0000122,GO:0000978,GO:0000981,GO:0000981,GO:0005634,GO:0008270,GO:0045165,GO:0045944,GO:0048738
LOC117821760	NA
LOC117821931	NA
slco4a1	GO:0005515,GO:0015347,GO:0016020,GO:0016020,GO:0043252,GO:0055085,GO:0055085
ntsr1	GO:0005886,GO:0007218,GO:0016492,GO:0016492
LOC117820869	NA
gabrd	GO:0004890,GO:0004890,GO:0005230,GO:0007165,GO:0007268,GO:0016020,GO:0016020,GO:0030594,GO:0034220,GO:0034220,GO:0042391,GO:0043005,GO:0045202,GO:0050877,GO:1902711
LOC117821814	GO:0005634,GO:0006378,GO:1990817,GO:1990817
gnb1a	GO:0005515,GO:0005737,GO:0005834,GO:0007186,GO:0030159
nadka	GO:0003951,GO:0003951,GO:0006741,GO:0006741,GO:0019674
LOC117821705	GO:0005794,GO:0015297
selenok	GO:0005789,GO:0005794,GO:0006816,GO:0032469
actr8	GO:0006302,GO:0006355,GO:0031011
si:rp71-17i16.5	GO:0005737,GO:0005886,GO:0005943,GO:0005944,GO:0016303,GO:0016477,GO:0035005,GO:0036092,GO:0043491,GO:0048015
LOC117821839	GO:0030368
chdh	GO:0005743,GO:0008812,GO:0008812,GO:0019285,GO:0050660,GO:0050660
cacna1db	GO:0005891,GO:0005891,GO:0008331,GO:0016020,GO:0098703
dcp1a	GO:0000290,GO:0000290,GO:0000932,GO:0003729,GO:0008047,GO:0008047,GO:0031087,GO:0043085,GO:0043085
LOC117821771	GO:0004802,GO:0005789,GO:0009052,GO:0030976,GO:0046390,GO:0070062
LOC117821772	GO:0016491
nsun5	GO:0005730,GO:0008168,GO:0070475
mybl2a	GO:0000978,GO:0000981,GO:0005634,GO:0006355,GO:0046983
sgk2a	GO:0004674,GO:0005524,GO:0006468
l3mbtl1	GO:0005515,GO:0005634,GO:0006355,GO:0008270
LOC117821371	GO:0000380,GO:0003729,GO:0005634,GO:0005737,GO:0006376,GO:1990904
eif2s2	GO:0001731,GO:0001732,GO:0003729,GO:0003743,GO:0003743,GO:0005850,GO:0006413,GO:0006413,GO:0031369
chmp4ba	GO:0000815,GO:0005771,GO:0006900,GO:0009898,GO:0032511
LOC117821777	NA
LOC117821425	GO:0005789,GO:0005789,GO:0005886,GO:0033149,GO:0061817,GO:0090158
gnas	GO:0003924,GO:0003924,GO:0005159,GO:0005525,GO:0005834,GO:0007191,GO:0007606,GO:0031683,GO:0031683,GO:0031698,GO:0031748,GO:0031852,GO:0035255,GO:0051430
si:dkey-11f4.7	NA
LOC117821315	NA
LOC117821316	NA
atp5f1e	GO:0000275,GO:0000275,GO:0005743,GO:0042776,GO:0046933,GO:0046933
LOC117821313	GO:0005758,GO:0015914,GO:1990050
bpifcl	GO:0005615,GO:0005615,GO:0008289
LOC117821796	GO:0003333,GO:0005774,GO:0015171
actr5	GO:0005737,GO:0006355,GO:0031011
ndufa4l2a	GO:0005751
